Video ID,Title,Like Count,Comments Count,Comment Text
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,and now with the pixel  the win for the updates support category goes clearly to android  especially when samsung and other huge android brands will follow 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,andriod looks very cheap
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ecosystem with the airtag tracking is so important for me and my son with adhd constantly losing things we now can’t go without iphone  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,great video 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple apps are tedious and expensive af  for example is the messenger app it doesnt have a chat heads
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,with pixel  and fairphone  support seems to be on par or better than with iphone  i think its great that phones can be used for a much longer time now 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,its not  iphone vs android    its should be ios vs android or iphone or galaxy iphine or pixel etc
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,when someone comes up with a lefthanded mode where send buttons and what not are on the left instead of right  theyll be a clear winner for me 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple is all about makeing money regardless what custumors want 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,in that way lousy  limits your freedom of expression in this specific context  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple needs to cut the shit and add file management easy to download apps from sources other than the app store  id make the switch pretty quickly they just added that
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,team android like a small computer  easy to run my business from my phone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you forgot variety of devices and charging speeds
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,have  of each
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i disagree with the ease of use  if i gave an iphone and android to my grandparents  they would have a much harder time navigating an iphone  android adjusting features in its ui has actually improved ease of use because it has allowed android to figure out what works best for its users 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,missing so much there  like ecosystem  you can connect to pc and other hardware on android just via usb  gl trying that on iphones ports are closed  you need itunes and its like a virus completely pita 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,so apple wins if you are speaking to a tech illiterate and android wins if you are literate 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,samsung xcover  pro or sonimxp  for heavy construction  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,well update support is now a point for android because google gave the pixels  years of os updates 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i loved my iphone and i reallllly loved my apple watch   but i switched to pixel  and pixel watch last spring   the pixel is just so much smarter and apple   assistant is actually useful unlike siri  call screening is insanely nice  charging is faster  camera is leagues ahead  it can do whatever i want  and its easy to use   only things i really miss are the timed notification grouping on ios and the large screen on my apple watch   love them both  but im sticking with pixel for a while 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i love apples
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple is not better than android  not even close  marques just loves apple  the steve jobs effect 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,both android and ios iphone that’s the way i roll i just simply love smartphones i have two samsung’s and my iphone  plus my first ever it’s been a new experience  thanks for the review i always enjoy
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,hey  android does have focus mode 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,so being in the us is the sole reason to give the nod to the iphone for having the better ecosystem absolute nonsense
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,j  cole stan i see 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,dual messenger  hellooooo  iwhat 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,please consider apple’s horrendous file management  it should have been another category 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,android all the way apple is so basic
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,no shit its android  for me iphone only wins in once aspect  for now  its that they can record in log  which im sure eventually an android phone will be able to do 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,winner at  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,oddly enough  both are missing the headphone jack and expandable storage  aside from the sony xperia 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple is for well off people and majority of the world is not
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,re apps analysis   doesnt mention android apks 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,watch from pakistan  dude
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,is the iphone  still a good phone  getting one for christmas 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,best info  but to nice  corporate tip toe but what if they get mad       so  what 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ease of use is relevant in year  not   nowadays that ease of use for ios is akin to a kid mode lol  if you dont know how to navigate a phones ui at this point  ios has no benefit over android 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,youre legit  great review  love the ending  in the end  the phone is an extension of you  pick the one that fits you  neither is inherently better 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,great video  i have one major disagreement though  apps  the view about focusing on ios is correct  but the idea that only some small niche apps are the difference is wrong  there are entire categories of apps missing on ios  for example  emulators  this is not some small thing  ppsspp on android has over  million downloads  others have millions or tens of millions  the entire world of emulation gaming only exists on android  there are no emulators in the app store  and jailbreaking isnt going to get you the same either plus youre already out of the ecosystem at that point    another category missing is desktop usage  samsung dex is one of the examples  but not the only one  you can run full blown linux systems on your phone  connect it to a big screen  and have an actual desktop user experience  andronix alone has over a million downloads  so its a decent size audience  the whole idea of turning your phone into a desktop doesnt exist in ios   one more  custom launchers  nova and microsoft launchers have + million downloads each  there are multiple launchers with  again  millions and tens of millions of downloads each  adding them all together there are hundreds of millions of people using custom launcher apps  and the entire category of custom launchers is missing in ios    then on top of that you start getting into specialty apps  say you want a terminal on your phone  you can install termux on android  and execute stuff on the go if needed  theres no equivalent in ios  termux has over a million downloads too  so not too shabby  granted  this isnt for the general public  but it has to be acknowledged that android offers something for a lot of niches  while ios only targets the general  to put it that way  basically the bottom line is pretty much any app made for ios can be made for android too  but the reverse isnt true  this should give the edge back to android in my opinion  yes  your instagram updates will come to ios first  but when you have whole categories  with tens or even hundreds of millions of combined downloads on android  missing in the app store  i dont see how that point can be given to ios 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,why compare a hardware product to an operating system 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,its just   a fact   apple  is shitt  and android has so much more  in every aspect 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,im an android user since  and ive always used a lot of widgets   but i also have an ipad and i still havent figured out how to use ios widgets conveniently
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,have used both  restvalue of an iphone is much higher and os is more stable   android phones are great if it uses bare android  because otherwise they get slow real fast  looking at you samsung  android os is more flexible for customizing  but less  safe  from outside interference    there is no good or bad  there is choice 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i was hoping the subjectivity system at the end was going to be linear algebra   this is called a dot product 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,android dont need all the extra upgrades like apple cause theyre already ahead
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,for me expandable memory is a big factor  so the iphone has already lost
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you can do so much more on android tbh 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,earned a subscriber  great video  very level headed and informative assessment  thank you 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,windows 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,beats around the bush and no defined winner   sounds right    android   the winner is android on a samsung phone  typing from an iphone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you are a smart guy marques  very well put together and a nice conclusion 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i vastly prefer iphone  i have since the iphone  way back  i now have a  mini  i don’t care about ultra customization and i value apple’s take on privacy  iphones are way better looking too 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,pretty simple  all iphones are excellent  not all android phones are  in fact    of them are pure garbage and make the os useless 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,it comes down to messaging   android can only send   photos at a time or days too much   android videos are pixelated when sending   that’s the main problem
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,got both  samsung s for private nd iphone  pro for work   i love the design of the iphone  it’s just appealing to me  no android on this world can give me the same  wowwww  feeling what apple does   that being said…    i hate that you don’t have digitssss           so annoying   why cant you pause during video recording  i don’t want to use rd party apps to do this   why cant we put the app icons wherever we want in our screen without other icons filling up the gaps  with android you can put them in a way that you can see your background picture better instead of all the app icons blocking your family picture   calculator 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,hey man  tweetbot no longer works how you got it on your iphone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ease of use  concludes that iphone is a grandma grandpa phone  its for old people who dont understand complicated features  just want to call or video chat and thats about it  they dont care for any special features  they dont want things changed and it confuses them if the do change a little bit  they like things a certain way 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,now that google offers  years of updates support  does that make it android   
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,so people in the us really care that much about imessage and facetime 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,the day google launch a pixel with the front camera iphones have  i will change asap  thats the main reason i still use iphone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,iphone has always been a status symbol thus apple gets to do whatever it wants   as in give us the same exact shit phone year after year    android has always delivered to the public the tech we want and need on the phones  far more superior  i would never go back to iphone  you coulndt pay me to carry that brick around 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,android phones support ldac and aptx  hd
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,wish they would just let us all face time ea other
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,scam
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,apple thinks different when it comes to practical user experience design  the way they think different is that if theres something thats universally  objectively beneficial to the user but that feature is on other platforms   then apple users will be denied that feature so that apple can be different  perfect example of this is the absence of the option to have  button navigation in ios 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,so the apple is for dummies  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,well   you mentioned in the video   quality of apps  quality over quantity goes to apple   support of os across generations of devices goes to apple   ease of use goes to apple   quality of ecosystem and consistency you mentioned apple don’t change unless there is a reason    isn’t this a video that squeeze in the fact that apple is just better  if better correlated to quality  while on the peripherals somehow managed to satisfy android fans by saying androids excitement bits are cool and gonna give that to android
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,yeah but phones like samsung got easy mood that you can switch your whole ui to its called easy mode in the settings i know this from one month ago but pixel  have  years now of software updates which is insane and im pretty sure samsung is going to follow with the extra two more years and some of the major apps now like instagram on samsung devices are made for samsung devices for the flagship ones thats 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,on the update and support category  i will give it to android  everytime a new iphone comes out the old iphone become slower 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ecosystem might be a big factor in choosing a phone in the usa  but in many other parts of the world it isnt  many of my friends use an iphone but will never buy an apple computer  they all prefer intel or amd pc so the ecosystem isnt part of their consideration in choosing a phone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i really like this review  it is no biased and truely honest  as an android user myself  i will never say the iphone releases are exciting for now and also iphones are never easy to use for me  androids have way better shortcuts and options  but i will say iphone optimizes the apps better than android and ecosystem connections or continuity is a little more seamless than android or pc world  and i really dont get the idea of dynamic island  a little floating window is all we need 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,as much as i’m into tech and customization  now being in my ’s  i cannot be bothered with sitting down and spending a bunch of time customizing my phone  i used to spend hours back in the day customizing my htc or my razor  but i just don’t have patience for that shit anymore  i still have very basic widgets on my iphone  i also found that i no longer like custom icons because many times they become hard to identify  so this aspect of android doesn’t move me 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,brilliant analysis   love it 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,good review
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,great review  interestingly its the ecosystem  which is undoubtedly better on the apple  which puts me off apple  i like the huge selection you get in the mess that is android and i dont like being semi pushed feeling trapped into everything apple 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i did my math and it turns out the iphone is x better than android for how i rate it  just make it easy to use and have good apps and i could give a shit about customization 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ill make it easier shorter    you want security updates  iphone   you crave for belonging and tend to evade responsibilities  iphone   else  android 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,another good one buddy
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,thanks for confirming its android  finally iphoners can realise that their walled garden is quite the limitation in the big ol world 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,how can you forget the split screen feature of android which is still missing from iphone  it’s a highly useful feature that majority of android customers use on everyday basis and is super handy 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,good content for everyone  if somebody to  buying the smartphone android or ios
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,well google pixel  gets  years of security and feature updates
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ios gives zero freedom for its users  you cant even locate your phone when its lost  they put you in prison for the name of privacy   security where in reality you get spied on  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,came to figure out if i should keep my android but now im searching for that floating plant in the background
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,when is dex going to apple
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,it’s because samsung did all of it first lol  apple wants to be that different yet there ways and ideas still suck in my opinion  they may win in sales because hey it’s  everyone’s gotta have the newest iphone  it’s an icon  talk about apple and how they make people’s phones slower because there’s a new phone coming out  they do it every year  apple is basic  basic  android in every way is better in my opinion
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you may not realise but most people will certainly care about ecosystem  at least they will be heavily impacted by it   if you have airpods  macbook  apple tv you will definitely have a better experience using an iphone  what sucks is that apple locks you in their ecosystem because it’s really good that it’s hard to escape or use with other devices that are not apple made  and that feeling of being stuck with them is what sucks for me  apple clearly shows signs of monopolising practices which doesn’t make us the winner because it doesn’t promote competition  so it’s the consumers the ones ultimately impacted
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,yup i go with apple ecosystem because i share photos  apps  and music with my family 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i’ve recently bought an iphone for the first time  i gotta say the android back gesture with the thumb is the thing i miss the most about android  notifications icons on the top bar is also something i miss a lot  i was expecting more from ios
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,customization for me
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,this presentation was well done  great argument  very objective 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,privacy and security would have been an interesting category 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,he doesnt know he is using his own version of the bentham theory  its a theory in sociology  google it  oh wait  google owns android and youtuyoutube
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,what about cost
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,iphones and apple products have become the product for not so tech savvy cool kids and old people that needs the it just works phone that apple provides  samsung makes better phones  but thanks to steve jobs and the way he markeded apple products especially in the us  its the coolest most  in  phone you can buy  here i europe most people have android phones  and even more in asia 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,this is the first video i watch on youtube where they suggested a perfectly synchronized french dub  and with a realistic human voice  i dont know if you had to post the transcript yourself  but wow  what a great feature  
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,there are more powerful niche apps you can use in android because of  apk sideloading 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,on updates support  apple artificially slows down their older phones so you will have to buy new ones  thats a big negative in my book 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,a lot of the same apps cost more on ios
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you should also consider repairability etc  there android phones wins by a landslide  just from the fact that theyre not owned by apple 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,excitement category is an oversimplification   mkbhd you unremarkably watered down this one  this category is what has brought to life folding phones  id call this category innovation and or invention  the most daring technologies premiere on android  folding phones for example would still be an impossible thought if we all lived in apples world  android pushes technology forward 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i use iphone because some niche apps  like control for specific hardware  like say stereo or tech stuff often get the ios app much earlier than a android app  and they get it working much better  nowadays i always have a ipad around so that could be used instead  with shared internet from a android phone as long it can do that  but it’s easier to have the app available on the phone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ease of use   i semi agree  ios might be easier to get into   but i dont think once you get hang of both its easier  sending images on bulk to anyone on whatsapp is big example   its like  steps on android   on ios its hell  and same goes for transfering files between pc and your phone   android is much better 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you spoke too soon on the the security updates lol  google pixel  pro as you already know as  years of updates
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,in my opinion though  the thing about  ease of use  is that i still feel like android can be as easy or as complicated as you want it to be
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,youre mistaken  we have focus modes on samsung  named modes
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,updates now go to android with google offering   years 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i love this approach  its universal method that can help to make decisions  thanks for sharing this idea 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,heres a big one for me  itunes  i have a massive music library  no other music player syncs such a large collection to any device better than itunes does with an iphone  nor does any other music app on pc or mac have anything like smart playlists  zune and winamp both have something kind of similar  but nothing remotely as fully featured as smart playlists in itunes 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,have you ever tried to find something with files app on ios  this app can not find file that you have on the screen for example in another file manager like documents but not only  files is opposite to osx finder which finds easyly names of files even inside disk indexed by manager of external drives etc android file manager works similar to finder  backup is easy like a snap and does not matter where i want to store my files  ios is a colorfull toy vs android as real productivity tool  i work on mac with windows also  ipad pro  but the only iphone  s  i owned left unopened and soon became someone toy 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,the real winner is on your wrist  every single video
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,if you added a price to specs category things vastly change 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,shouldnt  price be a category in this video 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,if a rat has one straight way from one hole to other  it will never fail  but  if the rat given many ways from one hole to other  it will fail and pass and fail and pass and eventually will pass  what i am gonna say that apples ease of use is for people who dont like changes 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,my one gripe is you sold short the concept of ecosystem in android   its an open ecosystem that allows you to jump from brand to brand and to combine brands between products  like phone  watch  tablet  pc etc  and even services websites  i have a gmail account that follows me everywhere and simplifies my life so much  the idea of being locked in to ios macos will always be the biggest deal breaker for me 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ios still does support only few languages  no  respect to smaller languages  android supports much more languages  did you newer used a phone with  sims  try and use   not just simple calling  try switching between lines  sms one or another etc   how to use secure folder in ios  its not just to secure files  photos etc  its to have second set of apps with different google account  private and bussiness  just great stuff only in android    but still   video deserves like from me 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,well apple beats in battery life thats a  thick box extra points
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,easy to use    apps               features        updates   customization 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,dex is one heavily weighted category of its own for me  not just connecting to a pc  but connecting to any screen or even a projector and using it as a proper full res landscape screen is a gamechanger
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,the apple way is really the most pathetic way wrt to features  somethings just dont make a y sense
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,lifetime apple user here now pixel  pro and never going back  will be upgrading to pro soon  i pulled the pin on iphones when i heard they assisted the chinese govt in surpressing and isolating their citizens im here to tell apple users that if you have been afraid to leave the os and blue imessages  dont be and get a pixel  the swutch is seamless  if you are sticking with apple simply for blue messages give your head a shake
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,my phone has focus mode i dont have an iphone did i misunderstand marques  that im dot not have focus mode but i do have it im confused
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i think cost is a major factor  especially outside first world countries 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,thank you for your sharing  and what about performance and durability between flagship phones 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,if u like communism get iphone  if u like democracy get android 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i just got my first iphone  the latest and greatest iphone   i’ve been using android for at least  years   i made the switch because i wanted to try it and give it it’s chance  plus i never liked the phones and the os design in android  and i found the iphones always appealing aesthetically   and so far  i really hate it  some things will need some getting used to i think  i was really annoyed by some apps not having any way of getting backups from android to ios  but the most annoying for me is missing the back gesture from any edge  and the implementation of going back in ios  i need to do lots of gymnastics to get back to the previous screen  and it’s hard on the plus model  each app has different views implementation and uses different ways of going back  like sometimes the gesture from the other edge doesn’t work and you need to press the back button all the way on the top left  sometimes you get no back button nor gesture and you need to do a down gesture  or sometime an x button on the top right  it’s soo confusing…  i find my self taking a lot more time to do anything on the iphone  and even after getting used to this i don’t see it beating the small swipe from the edge your thumb is already sitting on   i’m really considering returning the iphone and getting a pixel  pro for the same price  i really don’t agree with the ease of use verdict  it’s really a lot easier to use an adroid   the only thing i like so far is face id  and the good animations and theme in ios  it’s so slick you don’t need to customize anything  but other than that android beats it in evry category 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,can u give me google pixal  pro as a gift
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,iphone  and i didn’t watch the video  thankfully 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,its nice of you to think i have more than five close friends
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,this was a good way to approach this increasingly silly topic  it seems like the arguing has settled down a little compared to a few years ago  but i just dont get caring about what phones other people use  so i like how you put the viewer in the focus here 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,android phone for ease of use  file transfers  fast charging   torrenting  iphone for design and build quality
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,always brilliant in your analysis
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,how do you possibly use samsung as the android ecosystem when google pixel tablets home nest thermostat cameras doorbells audio devices wifi mesh networks exist  what  how do you use samsung for that example and not google marques 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i`m not even going to play this video  i`m sure  ties is right 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,camera 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i agree with you  having used both the iphone and the pixel  i am using a pixel  pro  and  pro in several days  because what is important to me is price and integration with the google ecosystem  but its just my choice
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i wish android phone app could allow to dial whatsapp directly and also show missed whatsapp calls and vieber telegram or other messagin apps
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i do wish the damn app devs would give android more love for their apps it pisses me off that they only give a shit about ios and android is the bottom of the barrel os that they dont care about which really annoys me and everyone for some reason thinks apple is domingating the world market which they arent theyre just dominating the american market which annoys me cause android has far better use than iphone does
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,actually usb type c is there with iphone too  and you could also mess with the lockscreen
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ios is great for streamlined experiences for a premium price but its very limiting  android gives you choice and great hardware but can be inefficient 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,too bad with each android update  its getting less customization options and dumbed down 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,my work phone is an apple and my personal phone is samsung so i feel like i do this comparison everyday    years in and multiple versions later  i feel like i know these phones well  there  are things i like and hate on each phone  for example  i automatically do videos on my samsung s but photos on my iphone 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,real winners are cina´s phones
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"features  excitement  customization  apps  updates  easy of use ecosystem "
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,updates support  should go to andriod  apple literally bricked your phone after a year or so  how can you give that point to apple  and not even talk about it 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,sorry  easy to use to iphone  have you tried to plugin yojr iphone to a pc  or create a backup on your pc when there is not enough free space on the disk itunes want to save it to  it is really really easy to use  sure 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,so far the only thing i really have a gripe about is ease of use as a category  you dont judge a pair of shoes by your ability to walk  thats just basically like your ability to comprehend menus and knowing what things do  if you just dont know and dont care to know go with apple if you dont mind learning something but with android
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,ive always been an android boy  and not because i wanted to  iphones are just to expensive 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,  google has now  years of updates   more than apple   just no  there are way more apps on android and they are as good as on iphone  also the developers  are doing it cause it is easier to get on play store than on app store   what on iphone is exiting   also google  samsung  huawei  xiaomi and every other brand has their own ecosystem that works perfectly fine with their devices
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,id love you to do pixel v  iphone once the pixel  is out   i believe it solves a lot of the issues that youve put apple ahead on 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,for me  i can’t live without airdrop
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,i had  iphones my latest phone was my first samsung  the gb se with a gb micro sd card  it never runs out of storage for thirty dollar and change you just put in a new card  and my phone is set to stop charging at  percent  my battery is still going strong after   years where as my iphones gave me all kings of battery issues after  years  and i did not want an infrared laser shining in my eyes every time i needed to open my phone  which is a lot  so eternally grateful for the fingerprint scanner in the power button  unfortunately apple no longer makes a phone that suits my needs  as always marques brownlee thanks for all the great content 
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,considering i use google docs  gmail  drive and calendar for work on chrome — and my other most used apps are youtube  maps  photos and google search — my ecosystem rating is gonna be  points for android 
